operon_id,gene_name,hmm_name,evalue,score,truncated,length
ERZ920272@180,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920272@200,Cas12f,Cas12f_c8,0.0,492.0,00,461
ERZ920272@219,Cas9,Cas9_c2,0.0,1709.3,00,1333
ERZ920272@229,Cas9,Cas9_c13,0.0,1497.6,00,1410
ERZ920272@237,Cas12f,Cas12f_c8,0.0,447.4,00,454
ERZ920272@34,Cas12a,Cas12a_c5,0.0,1366.9,00,1306
ERZ920272@41,Cas9,Cas9_c13,0.0,2227.2,00,1510
ERZ920272@84,Cas9,Cas9_c13,0.0,2224.6,00,1499
ERZ920273@102,Cas9,Cas9_c2,0.0,1746.8,00,1398
ERZ920273@108,Cas9,Cas9_c13,0.0,2270.6,00,1537
ERZ920273@118,Cas9,Cas9_c3,0.0,1226.6,00,1069
ERZ920273@126,Cas9,Cas9_c2,0.0,1242.9,01,955
ERZ920273@138,Cas12a,Cas12a_c5,0.0,1785.5,00,1246
ERZ920273@39,Cas9,Cas9_c2,0.0,1790.4,00,1352
ERZ920273@60,Cas9,Cas9_c49,0.0,1568.5,00,1428
ERZ920273@76,Cas9,Cas9_c13,0.0,2194.0,00,1500
ERZ920273@96,Cas12m,Cas12m_c9,1.2e-09,24.5,00,241
ERZ920274@11,Cas9,Cas9_c13,0.0,2227.1,00,1499
ERZ920274@116,Cas12f,Cas12f_c214,2.7e-10,27.7,10,63
ERZ920274@116,Cas12f,Cas12f_c6,0.0,322.4,00,376
ERZ920274@12,Cas9,Cas9_c2,0.0,1402.5,00,1356
ERZ920274@12,Cas12f,Cas12f_c1,0.0,400.1,00,449
ERZ920274@126,Cas12f,Cas12f_c8,0.0,450.8,10,495
ERZ920274@139,Cas12a,Cas12a_c5,0.0,1395.4,00,1264
ERZ920274@146,Cas9,Cas9_c3,0.0,898.7,00,1006
ERZ920274@225,Cas12a,Cas12a_c5,0.0,1369.5,00,1306
ERZ920274@276,Cas12a,Cas12a_c5,0.0,1363.1,00,1307
ERZ920274@279,Cas9,Cas9_c13,0.0,2324.5,00,1505
ERZ920274@29,Cas9,Cas9_c18,0.0,967.5,00,1221
ERZ920274@47,Cas9,Cas9_c18,0.0,1475.2,00,1426
ERZ920275@1,Cas9,Cas9_c2,0.0,1445.9,00,1288
ERZ920275@190,Cas9,Cas9_c2,0.0,1363.5,00,1426
ERZ920275@197,Cas12f,Cas12f_c6,0.0,391.6,00,363
ERZ920275@204,Cas9,Cas9_c2,0.0,1696.2,00,1359
ERZ920275@21,Cas9,Cas9_c3,6.4e-08,20.7,00,35
ERZ920275@225,Cas13d,Cas13d_0_CAS-VI-D,0.0,1393.2,00,923
ERZ920275@235,Cas9,Cas9_c2,0.0,1434.2,00,1434
ERZ920242@306,Cas9,Cas9_c11,0.0,1365.8,00,1277
ERZ920242@345,Cas12f,Cas12f_c36,4.8e-06,13.0,00,291
ERZ920242@345,Cas9,Cas9_c11,0.0,1236.4,00,1225
ERZ920242@354,Cas12f,Cas12f_c29,8.69996e-41,126.2,00,465
ERZ920242@423,Cas9,Cas9_c3,0.0,1220.4,00,1110
ERZ920242@474,Cas9,Cas9_c11,0.0,1485.4,00,1399
ERZ920242@476,Cas9,Cas9_c2,0.0,1407.0,00,1143
ERZ920242@516,Cas9,Cas9_c13,0.0,1975.5,00,1489
ERZ920242@53,Cas9,Cas9_c2,0.0,439.0,00,419
ERZ920242@53,Cas12m,Cas12m_c9,2e-06,12.2,00,286
ERZ920242@556,Cas12f,Cas12f_c1,0.0,254.4,00,427
ERZ920242@571,Cas9,Cas9_c2,0.0,1580.6,00,1419
ERZ920242@586,Cas9,Cas9_c13,0.0,2037.9,00,1504
ERZ920242@592,Cas9,Cas9_c2,0.0,1736.5,00,1355
ERZ920242@64,Cas9,Cas9_c18,0.0,918.2,00,1204
ERZ920242@69,Cas9,Cas9_c3,0.0,1242.2,00,1098
ERZ920243@1,Cas12a,Cas12a_c5,0.0,1428.7,00,1260
ERZ920243@107,Cas12a,Cas12a_c5,0.0,1411.5,00,1283
ERZ920243@185,Cas12f,Cas12f_c214,1.8e-07,17.8,00,45
ERZ920243@185,Cas12f,Cas12f_c6,0.0,281.4,00,386
ERZ920243@185,Cas9,Cas9_c2,0.0,1786.4,00,1337
ERZ920243@2,Cas9,Cas9_c13,0.0,2331.3,00,1510
ERZ920243@211,Cas12f,Cas12f_c94,0.0,845.7,00,537
ERZ920243@255,Cas12f,Cas12f_c29,0.0,576.9,00,502
ERZ920243@260,Cas13d,Cas13d_0_CAS-VI-D,0.0,1383.3,00,923
ERZ920243@265,Cas9,Cas9_c2,0.0,1831.5,00,1326
ERZ920243@27,Cas9,Cas9_c3,0.0,1254.9,00,1129
ERZ920243@318,Cas9,Cas9_c2,0.0,1721.6,00,1333
ERZ920243@326,Cas9,Cas9_c2,1.7e-20,61.8,01,91
ERZ920243@347,Cas9,Cas9_c13,0.0,2307.6,00,1511
ERZ920243@387,Cas9,Cas9_0_II-D,4.2e-11,30.9,00,125
ERZ920243@55,Cas9,Cas9_c2,0.0,1749.0,00,1342
ERZ920243@66,Cas9,Cas9_c2,0.0,1498.5,00,1373
ERZ920243@91,Cas9,Cas9_c2,0.0,1815.1,00,1340
ERZ920244@140,Cas12a,Cas12a_c5,0.0,1805.6,00,1243
ERZ920244@144,Cas12f,Cas12f_c8,0.0,466.1,00,468
ERZ920244@163,Cas12f,Cas12f_c29,0.0,479.3,00,560
ERZ920244@182,Cas12f,Cas12f_c8,0.0,464.4,00,458
ERZ920244@202,Cas12a,Cas12a_c5,0.0,1563.3,00,1303
ERZ920244@235,Cas9,Cas9_c11,0.0,1370.8,00,1392
ERZ920244@244,Cas12a,Cas12a_c5,0.0,1185.9,01,829
ERZ920244@262,Cas9,Cas9_c13,0.0,1994.8,00,1492
ERZ920244@280,Cas12a,Cas12a_c5,0.0,1480.4,00,1237
ERZ920244@282,Cas12a,Cas12a_c5,0.0,1218.6,00,1298
ERZ920244@293,Cas9,Cas9_c13,0.0,1135.4,00,1722
ERZ920244@320,Cas9,Cas9_c2,0.0,628.5,01,530
ERZ920244@340,Cas9,Cas9_c11,0.0,177.9,00,246
ERZ920244@340,Cas9,Cas9_c11,0.0,826.1,01,841
ERZ920244@373,Cas9,Cas9_c13,0.0,2042.8,00,1505
ERZ920244@380,Cas9,Cas9_c13,0.0,1644.8,00,1267
ERZ920244@398,Cas9,Cas9_c2,0.0,1343.0,00,1449
ERZ920244@403,Cas9,Cas9_c18,0.0,1390.3,00,1279
ERZ920244@429,Cas12a,Cas12a_c5,0.0,740.2,00,1394
ERZ920244@445,Cas13b,Cas13b_1_CAS-VI-B,2e-19,54.9,00,1132
ERZ920244@500,Cas12f,Cas12f_c8,0.0,486.9,00,454
ERZ920244@505,Cas12f,Cas12f_c8,0.0,510.9,00,432
ERZ920244@570,Cas9,Cas9_c2,0.0,1707.1,00,1357
ERZ920244@582,Cas12a,Cas12a_c5,0.0,859.6,00,1405
ERZ920244@590,Cas12a,Cas12a_c5,0.0,1832.5,00,1253
ERZ920244@6,Cas9,Cas9_c3,0.0,1236.1,00,1087
ERZ920244@9,Cas12f,Cas12f_c214,2.3e-09,24.3,00,228
ERZ920245@118,Cas13d,Cas13d_0_CAS-VI-D,0.0,1394.4,00,923
ERZ920245@147,Cas12f,Cas12f_c8,0.0,452.5,00,486
ERZ920245@158,Cas9,Cas9_c3,0.0,1255.0,00,1085
ERZ920245@17,Cas9,Cas9_c13,0.0,2227.4,00,1499
ERZ920245@172,Cas9,Cas9_c2,0.0,1587.4,00,1229
ERZ920245@172,Cas9,Cas9_c2,1.9e-26,81.4,00,107
ERZ920245@204,Cas12a,Cas12a_c5,0.0,1643.9,00,1227
ERZ920245@207,Cas9,Cas9_c4,0.0,803.9,00,1158
ERZ920245@213,Cas9,Cas9_c11,1.4e-23,71.8,00,47
ERZ920245@213,Cas9,Cas9_c11,0.0,1497.8,00,1367
ERZ920245@216,Cas9,Cas9_c3,0.0,1196.2,00,1075
ERZ920245@241,Cas12f,Cas12f_c29,0.0,620.5,00,512
ERZ920245@261,Cas13d,Cas13d_0_CAS-VI-D,0.0,258.1,00,316
ERZ920245@261,Cas13d,Cas13d_0_CAS-VI-D,0.0,725.2,00,599
ERZ920245@32,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920245@71,Cas9,Cas9_c2,0.0,1055.1,10,1169
ERZ920245@94,Cas9,Cas9_c2,0.0,1777.8,00,1343
ERZ920246@124,Cas12f,Cas12f_c29,0.0,286.4,00,543
ERZ920246@133,Cas12a,Cas12a_c5,0.0,1178.4,00,1324
ERZ920246@145,Cas9,Cas9_c2,0.0,1710.9,00,1314
ERZ920246@176,Cas12a,Cas12a_c5,0.0,1303.9,00,1329
ERZ920246@177,Cas9,Cas9_c49,0.0,1186.1,01,1126
ERZ920246@178,Cas9,Cas9_c2,0.0,1297.1,00,1390
ERZ920246@192,Cas9,Cas9_c18,0.0,923.5,00,1212
ERZ920246@20,Cas12a,Cas12a_c5,0.0,1492.5,00,1250
ERZ920246@203,Cas12f,Cas12f_c8,0.0,459.8,00,443
ERZ920246@216,Cas12a,Cas12a_c5,0.0,1902.0,00,1258
ERZ920246@235,Cas9,Cas9_c11,0.0,1418.4,00,1390
ERZ920246@246,Cas9,Cas9_c18,0.0,450.7,00,444
ERZ920246@248,Cas9,Cas9_c18,0.0,791.0,00,1224
ERZ920246@252,Cas9,Cas9_c3,0.0,1173.0,00,1094
ERZ920246@265,Cas13b,Cas13b_1_CAS-VI-B,0.0,330.2,00,662
ERZ920246@265,Cas13b,Cas13b_1_CAS-VI-B,0.0,167.3,00,520
ERZ920246@276,Cas12a,Cas12a_c5,0.0,1681.0,00,1284
ERZ920246@29,Cas9,Cas9_c11,0.0,1241.7,00,1225
ERZ920246@304,Cas9,Cas9_c18,0.0,904.1,00,1211
ERZ920246@355,Cas13b,Cas13b_1_CAS-VI-B,0.0,590.5,00,1197
ERZ920246@359,Cas12a,Cas12a_c5,0.0,1672.1,00,1232
ERZ920246@367,Cas12Lambda,Cas12Lambda,0.0,871.4,00,780
ERZ920246@376,Cas9,Cas9_c3,0.0,1063.8,00,1121
ERZ920246@387,Cas13b,Cas13b_1_CAS-VI-B,0.0,467.3,00,1450
ERZ920246@420,Cas9,Cas9_c13,0.0,1294.9,01,1059
ERZ920246@421,Cas9,Cas9_c11,0.0,422.2,00,296
ERZ920246@421,Cas9,Cas9_c11,0.0,926.4,00,931
ERZ920246@432,Cas12a,Cas12a_c5,0.0,514.0,00,1228
ERZ920246@470,Cas12f,Cas12f_c134,8.5e-31,96.5,00,158
ERZ920246@471,Cas9,Cas9_c11,0.0,1235.9,10,894
ERZ940832@63,Cas12a,Cas12a_c5,0.0,276.4,00,256
ERZ920246@508,Cas13b,Cas13b_1_CAS-VI-B,0.0,852.7,00,1311
ERZ920246@51,Cas12a,Cas12a_c5,0.0,1487.7,00,1252
ERZ920246@544,Cas9,Cas9_c11,0.0,1368.8,00,1395
ERZ920246@578,Cas12f,Cas12f_c6,0.0,203.8,00,510
ERZ920246@578,Cas12f,Cas12f_c6,2.9e-38,121.6,01,164
ERZ920246@587,Cas12a,Cas12a_c5,0.0,438.9,00,1324
ERZ920246@59,Cas12f,Cas12f_c6,0.0,387.0,00,385
ERZ920246@602,Cas12a,Cas12a_c5,0.0,1765.4,00,1247
ERZ920246@689,Cas12a,Cas12a_c5,0.0,163.1,00,1507
ERZ920246@712,Cas12f,Cas12f_c1,0.0,370.5,00,481
ERZ920246@712,Cas12f,Cas12f_c6,5.8e-12,34.8,01,76
ERZ920246@718,Cas9,Cas9_c18,0.0,899.4,00,1205
ERZ920246@720,Cas12a,Cas12a_c5,0.0,1506.9,00,1252
ERZ920247@140,Cas12a,Cas12a_c5,0.0,1782.7,00,1246
ERZ920247@150,Cas9,Cas9_c2,0.0,1501.0,00,1351
ERZ920247@158,Cas12f,Cas12f_c200,3.9e-08,20.0,00,269
ERZ920247@158,Cas9,Cas9_c13,0.0,2335.5,00,1509
ERZ920247@169,Cas12f,Cas12f_c8,0.0,442.8,00,498
ERZ920247@18,Cas12m,Cas12m_c9,1.1e-09,25.0,00,241
ERZ920247@203,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920247@206,Cas9,Cas9_c49,0.0,1624.9,00,1429
ERZ920247@218,Cas9,Cas9_c3,0.0,671.8,00,1093
ERZ920247@227,Cas9,Cas9_c2,0.0,1832.6,00,1326
ERZ920247@28,Cas9,Cas9_c2,0.0,1756.0,00,1357
ERZ920247@3,Cas9,Cas9_c3,0.0,1068.5,00,1105
ERZ920247@46,Cas9,Cas9_c13,0.0,2297.0,00,1511
ERZ920248@130,Cas9,Cas9_c2,0.0,1755.8,00,1322
ERZ920248@168,Cas9,Cas9_c2,0.0,1698.1,00,1359
ERZ920248@188,Cas9,Cas9_c49,0.0,1749.2,00,1423
ERZ920248@189,Cas9,Cas9_c2,0.0,1810.2,00,1355
ERZ920248@190,Cas9,Cas9_0_II-D,9.6e-12,33.2,00,125
ERZ920248@20,Cas9,Cas9_c3,0.0,1263.1,00,1129
ERZ920248@208,Cas9,Cas9_c3,0.0,1075.5,00,1107
ERZ920248@233,Cas9,Cas9_c11,0.0,1483.1,00,1434
ERZ920248@238,Cas9,Cas9_c2,0.0,1363.7,00,1426
ERZ920248@248,Cas9,Cas9_c2,0.0,1422.5,00,1415
ERZ920248@257,Cas9,Cas9_c2,0.0,1715.4,00,1331
ERZ920248@298,Cas9,Cas9_c11,0.0,1506.1,00,1433
ERZ920248@306,Cas12f,Cas12f_c200,2.7e-08,20.0,00,269
ERZ920248@306,Cas9,Cas9_c11,0.0,1480.6,00,1428
ERZ920248@312,Cas13d,Cas13d_0_CAS-VI-D,0.0,1379.1,00,923
ERZ920248@323,Cas12f,Cas12f_c8,0.0,550.9,00,444
ERZ920248@341,Cas12a,Cas12a_c5,0.0,1362.2,00,1306
ERZ920248@49,Cas9,Cas9_c3,0.0,941.8,00,1065
ERZ920248@68,Cas9,Cas9_c13,0.0,2323.8,00,1505
ERZ920249@108,Cas9,Cas9_c2,0.0,1335.4,00,1366
ERZ920249@58,Cas9,Cas9_c2,0.0,1432.9,00,1386
ERZ920249@61,Cas12f,Cas12f_c7,0.0,489.1,00,415
ERZ920249@92,Cas9,Cas9_c3,0.0,957.9,00,852
ERZ920249@92,Cas9,Cas9_c3,0.0,154.2,00,250
ERZ920250@149,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920250@27,Cas12a,Cas12a_c5,0.0,1746.1,00,1307
ERZ920250@3,Cas9,Cas9_c2,0.0,1831.4,00,1326
ERZ920250@41,Cas12f,Cas12f_c6,0.0,301.6,00,384
ERZ920250@41,Cas12f,Cas12f_c214,0.0,154.6,00,223
ERZ920250@41,Cas12a,Cas12a_c5,0.0,1397.4,00,1264
ERZ920250@67,Cas9,Cas9_c18,0.0,396.2,00,382
ERZ920250@75,Cas12f,Cas12f_c8,0.0,443.6,00,493
ERZ920250@84,Cas9,Cas9_c3,0.0,1193.7,00,1075
ERZ920251@123,Cas13d,Cas13d_0_CAS-VI-D,0.0,1374.6,00,923
ERZ920251@154,Cas9,Cas9_c2,0.0,1835.0,00,1326
ERZ920251@156,Cas9,Cas9_c2,0.0,1701.9,00,1359
ERZ920251@167,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920251@189,Cas9,Cas9_c13,0.0,2231.6,00,1510
ERZ920251@238,Cas9,Cas9_c3,0.0,1065.0,00,1109
ERZ920251@46,Cas9,Cas9_c13,0.0,2227.4,00,1499
ERZ920251@64,Cas9,Cas9_c3,0.0,1070.8,00,1102
ERZ920251@89,Cas9,Cas9_c2,0.0,1610.6,00,1359
ERZ920252@10,Cas12a,Cas12a_c5,0.0,1397.1,00,1264
ERZ920252@109,Cas9,Cas9_c11,0.0,1480.6,00,1428
ERZ920252@133,Cas9,Cas9_c13,0.0,2236.1,00,1508
ERZ920252@141,Cas12f,Cas12f_c38,3.4e-06,12.2,00,90
ERZ920252@141,Cas9,Cas9_c2,0.0,1864.6,00,1342
ERZ920252@173,Cas9,Cas9_c3,0.0,1070.8,00,1102
ERZ920252@43,Cas9,Cas9_c13,0.0,2324.5,00,1505
ERZ920252@67,Cas13d,Cas13d_0_CAS-VI-D,0.0,1378.5,00,925
ERZ920252@71,Cas12f,Cas12f_c29,0.0,628.4,00,513
ERZ920252@97,Cas9,Cas9_c18,0.0,922.1,00,1216
ERZ920253@118,Cas9,Cas9_c2,0.0,1352.4,00,1427
ERZ920253@127,Cas9,Cas9_c11,0.0,1059.8,00,1100
ERZ920253@127,Cas9,Cas9_c11,0.0,406.1,00,353
ERZ920253@128,Cas9,Cas9_c2,0.0,1731.4,00,1360
ERZ920253@183,Cas9,Cas9_c2,0.0,1705.2,00,1329
ERZ920253@246,Cas9,Cas9_c3,0.0,955.6,00,1065
ERZ920253@265,Cas9,Cas9_c2,0.0,1832.1,00,1326
ERZ920253@272,Cas9,Cas9_c11,0.0,1501.4,00,1433
ERZ920253@315,Cas9,Cas9_c2,0.0,1320.9,00,1439
ERZ920253@332,Cas12f,Cas12f_c1,0.0,561.3,00,412
ERZ920253@332,Cas12f,Cas12f_c214,8.39378e-43,134.8,00,202
ERZ920253@332,Cas12a,Cas12a_c5,0.0,1353.5,00,1289
ERZ920253@343,Cas12f,Cas12f_c8,0.0,536.0,00,430
ERZ920253@349,Cas9,Cas9_c18,0.0,966.7,01,782
ERZ920253@367,Cas9,Cas9_c2,0.0,1466.5,00,1319
ERZ920253@377,Cas13d,Cas13d_0_CAS-VI-D,0.0,1377.4,00,923
ERZ920253@380,Cas9,Cas9_c3,0.0,1136.5,00,1178
ERZ920253@414,Cas9,Cas9_c49,0.0,1751.3,00,1423
ERZ920253@48,Cas9,Cas9_c2,0.0,1486.3,00,1373
ERZ920253@99,Cas9,Cas9_c13,0.0,2331.9,00,1510
ERZ920254@33,Cas9,Cas9_c13,0.0,2215.2,00,1500
ERZ920254@53,Cas9,Cas9_c11,0.0,1494.7,00,1437
ERZ920255@1,Cas9,Cas9_c11,0.0,1406.6,00,1154
ERZ920255@107,Cas9,Cas9_c2,0.0,1617.0,00,1359
ERZ920255@12,Cas9,Cas9_c2,0.0,1433.7,00,1352
ERZ920255@143,Cas12a,Cas12a_c5,0.0,1358.2,00,1309
ERZ920255@150,Cas9,Cas9_c2,0.0,1621.2,00,1359
ERZ920255@159,Cas9,Cas9_c3,0.0,1063.5,00,1107
ERZ920255@199,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920255@225,Cas13d,Cas13d_0_CAS-VI-D,0.0,380.9,00,620
ERZ920255@275,Cas9,Cas9_c11,0.0,1499.8,01,1408
ERZ920255@286,Cas9,Cas9_c3,0.0,1008.7,00,1105
ERZ920255@296,Cas9,Cas9_c2,0.0,1831.3,00,1326
ERZ920255@45,Cas12a,Cas12a_c5,0.0,1395.0,00,1264
ERZ920255@52,Cas9,Cas9_c18,0.0,1627.4,00,1456
ERZ920255@70,Cas9,Cas9_c2,0.0,1373.2,00,1426
ERZ920227@182,Cas12f,Cas12f_c205,0.0,606.9,00,463
ERZ920227@19,Cas9,Cas9_c3,0.0,1183.0,00,1075
ERZ920227@202,Cas9,Cas9_c13,0.0,2331.3,01,1512
ERZ920227@234,Cas12f,Cas12f_c19,2.1e-23,70.6,00,119
ERZ920227@235,Cas9,Cas9_c11,0.0,1496.4,10,1292
ERZ920227@250,Cas9,Cas9_c2,0.0,1582.6,00,1385
ERZ920227@262,Cas9,Cas9_c2,0.0,1319.1,00,1447
ERZ920227@276,Cas12f,Cas12f_c8,0.0,442.8,00,498
ERZ920227@285,Cas9,Cas9_c13,0.0,2194.0,00,1500
ERZ920227@30,Cas9,Cas9_c13,0.0,2248.4,00,1509
ERZ920227@31,Cas9,Cas9_c2,0.0,1132.9,10,1109
ERZ920227@37,Cas12c,Cas12c_c103,0.0,1180.2,00,1252
ERZ920227@39,Cas9,Cas9_c2,0.0,1103.4,10,1199
ERZ920227@54,Cas9,Cas9_c11,0.0,1485.3,00,1434
ERZ920227@58,Cas9,Cas9_c3,0.0,1220.7,00,1163
ERZ920227@81,Cas12f,Cas12f_c29,0.0,635.9,00,523
ERZ920228@11,Cas9,Cas9_c11,0.0,1493.5,00,1437
ERZ920228@115,Cas9,Cas9_c49,0.0,1750.0,00,1423
ERZ920228@24,Cas9,Cas9_c13,0.0,2316.3,00,1505
ERZ920228@40,Cas9,Cas9_c2,0.0,1429.7,00,1386
ERZ920228@77,Cas12f,Cas12f_c24,2.1e-06,12.7,00,77
ERZ920228@77,Cas12f,Cas12f_c72,1.6e-07,16.3,00,282
ERZ920229@117,Cas9,Cas9_c2,0.0,1321.3,00,1439
ERZ920229@130,Cas12a,Cas12a_c5,0.0,1358.9,00,1189
ERZ920229@138,Cas9,Cas9_c3,0.0,1069.2,00,1105
ERZ920229@162,Cas12a,Cas12a_c5,0.0,1397.7,00,1264
ERZ920229@170,Cas9,Cas9_c3,0.0,1226.6,00,1069
ERZ920229@18,Cas9,Cas9_c2,0.0,1744.1,00,1354
ERZ920229@186,Cas9,Cas9_c2,0.0,1830.8,00,1326
ERZ920229@213,Cas9,Cas9_c13,0.0,2215.2,00,1500
ERZ920229@232,Cas9,Cas9_c2,0.0,1211.8,10,880
ERZ920229@236,Cas9,Cas9_c49,0.0,1581.9,00,1429
ERZ920229@250,Cas12a,Cas12a_c5,3.1e-19,56.3,01,73
ERZ920229@273,Cas9,Cas9_c13,0.0,2067.4,01,1344
ERZ920229@287,Cas9,Cas9_c2,0.0,1621.0,00,1359
ERZ920229@29,Cas9,Cas9_c2,0.0,1365.8,00,1425
ERZ920229@330,Cas9,Cas9_c3,0.0,1198.1,00,1075
ERZ920229@333,Cas9,Cas9_c2,0.0,1434.2,00,1331
ERZ920229@350,Cas9,Cas9_c2,0.0,1632.3,00,1377
ERZ920229@392,Cas12f,Cas12f_c200,1.8e-07,18.3,00,270
ERZ920229@392,Cas9,Cas9_c13,0.0,2328.8,00,1510
ERZ920229@40,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920229@423,Cas12f,Cas12f_c19,0.0,581.1,00,443
ERZ920229@430,Cas12a,Cas12a_c5,0.0,1391.6,00,1260
ERZ920229@48,Cas9,Cas9_c2,0.0,1566.9,00,1362
ERZ920229@64,Cas9,Cas9_c2,0.0,1773.0,00,1351
ERZ920230@123,Cas9,Cas9_c2,0.0,1702.9,00,1359
ERZ920230@37,Cas9,Cas9_c18,0.0,926.9,00,845
ERZ920230@47,Cas9,Cas9_c49,0.0,1697.1,00,1425
ERZ920230@79,Cas9,Cas9_c2,0.0,1780.4,00,1352
ERZ920230@89,Cas12a,Cas12a_c5,0.0,1873.1,00,1275
ERZ920230@98,Cas12a,Cas12a_c5,0.0,1391.3,00,1264
ERZ920231@123,Cas9,Cas9_c3,0.0,1063.7,00,1109
ERZ920231@136,Cas9,Cas9_c11,0.0,1571.3,00,1394
ERZ920231@15,Cas9,Cas9_c2,0.0,1803.5,00,1355
ERZ920231@184,Cas12m,Cas12m_c9,7.7e-10,24.5,00,241
ERZ920231@208,Cas9,Cas9_c2,0.0,1634.8,00,1344
ERZ920231@219,Cas12f,Cas12f_c7,0.0,423.1,00,455
ERZ920231@219,Cas9,Cas9_c2,0.0,1574.2,00,1363
ERZ920231@230,Cas12a,Cas12a_c5,1.9e-07,15.2,00,125
ERZ920231@249,Cas9,Cas9_c2,0.0,1830.9,00,1326
ERZ920231@281,Cas9,Cas9_c2,0.0,1437.1,00,1409
ERZ920231@34,Cas9,Cas9_c2,0.0,1333.8,00,1447
ERZ920231@49,Cas9,Cas9_c2,0.0,1399.0,00,1356
ERZ920231@68,Cas13d,Cas13d_0_CAS-VI-D,0.0,725.2,00,599
ERZ920231@68,Cas13d,Cas13d_0_CAS-VI-D,0.0,258.1,00,316
ERZ920231@77,Cas12f,Cas12f_c94,0.0,842.3,00,537
ERZ920231@99,Cas9,Cas9_c13,0.0,2319.9,00,1505
ERZ920232@116,Cas9,Cas9_c2,0.0,1677.1,00,1380
ERZ920232@137,Cas9,Cas9_c2,0.0,1696.3,00,1346
ERZ920232@95,Cas9,Cas9_c2,2.3e-09,24.5,01,178
ERZ920232@3,Cas12f,Cas12f_c8,0.0,442.8,00,498
ERZ920232@54,Cas9,Cas9_c13,0.0,2322.4,00,1505
ERZ920232@58,Cas9,Cas9_c11,0.0,1412.5,00,1154
ERZ920232@64,Cas9,Cas9_c3,0.0,1256.7,00,1088
ERZ920232@71,Cas12f,Cas12f_c29,0.0,624.1,00,512
ERZ920232@85,Cas9,Cas9_c35,0.0,1461.9,00,1122
ERZ920233@113,Cas9,Cas9_c13,0.0,2328.3,00,1505
ERZ920233@123,Cas9,Cas9_c2,0.0,1715.4,00,1333
ERZ920233@139,Cas9,Cas9_c2,0.0,1203.0,01,1028
ERZ920233@14,Cas9,Cas9_c3,0.0,1241.7,00,1101
ERZ920233@140,Cas9,Cas9_c13,0.0,2213.6,00,1507
ERZ920233@145,Cas12a,Cas12a_c5,0.0,1371.8,00,1306
ERZ920233@18,Cas12f,Cas12f_c214,5.5e-07,15.2,00,242
ERZ920233@197,Cas9,Cas9_c3,0.0,937.0,00,1063
ERZ920233@208,Cas9,Cas9_c11,0.0,1501.3,00,1425
ERZ920233@21,Cas9,Cas9_c2,0.0,1823.1,00,1357
ERZ920233@212,Cas9,Cas9_c3,0.0,1178.8,00,1075
ERZ920233@280,Cas12a,Cas12a_c5,0.0,1308.3,00,1197
ERZ920233@38,Cas12f,Cas12f_c29,0.0,620.6,00,513
ERZ920233@55,Cas9,Cas9_c11,0.0,1480.5,00,1428
ERZ920233@55,Cas12f,Cas12f_c200,2e-08,19.5,00,269
ERZ920233@67,Cas9,Cas9_c2,0.0,1369.8,00,1425
ERZ920234@24,Cas9,Cas9_c2,0.0,1755.8,00,1357
ERZ920234@37,Cas9,Cas9_c2,0.0,1363.7,00,1428
ERZ920234@51,Cas12m,Cas12m_c9,2.9e-10,25.9,00,241
ERZ920234@63,Cas9,Cas9_c49,0.0,1568.5,00,1428
ERZ920234@71,Cas9,Cas9_c3,0.0,641.7,00,1010
ERZ920234@71,Cas9,Cas9_c3,0.0,426.2,00,991
ERZ920235@1,Cas9,Cas9_c2,0.0,1763.1,00,1354
ERZ920235@112,Cas9,Cas9_c2,0.0,1566.9,00,1362
ERZ920235@159,Cas12a,Cas12a_c5,0.0,1694.1,00,1229
ERZ920235@16,Cas12a,Cas12a_c5,0.0,1397.4,00,1264
ERZ920235@223,Cas12f,Cas12f_c73,5.4e-06,11.3,00,192
ERZ920235@228,Cas9,Cas9_c2,0.0,1724.0,00,1326
ERZ920235@32,Cas12f,Cas12f_c200,1.4e-08,20.0,00,269
ERZ920235@32,Cas9,Cas9_c11,0.0,1483.8,00,1428
ERZ920235@39,Cas9,Cas9_c3,0.0,560.6,01,539
ERZ920235@47,Cas12f,Cas12f_c214,6.9e-08,18.7,10,46
ERZ920235@47,Cas12f,Cas12f_c6,0.0,322.4,00,376
ERZ920235@56,Cas9,Cas9_c35,0.0,1555.9,00,1188
ERZ920235@75,Cas9,Cas9_c11,0.0,1486.4,00,1434
ERZ920235@81,Cas12a,Cas12a_c5,0.0,1308.2,00,1197
ERZ920235@91,Cas13b,Cas13b_1_CAS-VI-B,0.0,252.2,00,1004
ERZ920236@111,Cas12f,Cas12f_c7,0.0,485.6,00,380
ERZ920236@111,Cas12f,Cas12f_c134,5.1e-19,56.3,00,103
ERZ920236@149,Cas9,Cas9_c2,0.0,1696.7,00,1359
ERZ920236@113,Cas9,Cas9_c13,0.0,2307.6,00,1511
ERZ920236@145,Cas9,Cas9_c3,0.0,1262.7,00,1129
