sequence_id,spacerhost,phage_id,pident,algn_length,mismatch,gapopen,phagestart,phageend,phagelength,evalue,bitscore,phagecg,phagetaxonomy,completeness,phagehost,lifestyle,phagesource
GCA_001671145.1@3_4,Riemerella anatipestifer,IMGVR_UViG_651053063_000001|651053063|651053060|157280-206407,96.667,30,1,0,12142,12113,49128,7.11e-05,52.0,34.912880638332524,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001671145.1@3_4,Riemerella anatipestifer,IMGVR_UViG_2724679207_000002|2724679207|2724717569|47187-96235,96.667,30,1,0,12143,12114,49049,7.11e-05,52.0,34.80193276111643,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001671145.1@3_4,Riemerella anatipestifer,IMGVR_UViG_2834334511_000001|2834334511|2834334554|4915-53707,96.667,30,1,0,36651,36680,48793,7.11e-05,52.0,35.03371385239686,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001671145.1@3_4,Riemerella anatipestifer,IMGVR_UViG_2627854212_000002|2627854212|2627925495|2119183-2168380,96.667,30,1,0,37056,37085,49198,7.11e-05,52.0,34.966868571893166,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001671145.1@3_4,Riemerella anatipestifer,IMGVR_UViG_2531839590_000001|2531839590|2531917019|70498-119313,96.667,30,1,0,36674,36703,48816,7.11e-05,52.0,35.095050803015404,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001671145.1@3_4,Riemerella anatipestifer,NC_019490.1,96.667,30,1,0,32594,32623,49329,7.11e-05,52.0,34.74021366741673,Caudovirales,High-quality,Riemerella anatipestifer,virulent,REFSEQ
GCA_001677395.1@8_2,Flavobacterium columnare,IMGVR_UViG_3300020045_012053|3300020045|Ga0206662_1000191,90.0,30,3,0,6089,6118,49567,4.2,36.2,34.59963282022313,Caudoviricetes,High-quality,Flavobacteriaceae,virulent,IMG_VR
GCA_000007585.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,7319,7290,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,30,0,0,6093,6064,43749,2.92e-07,60.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_2,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,16847,16876,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2600255045_000002|2600255045|2600278965|1087-49872,96.552,29,1,0,9111,9083,48786,0.000281,50.1,49.91800926495306,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,96.552,29,1,0,7577,7549,47811,0.000281,50.1,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,96.552,29,1,0,40522,40550,43987,0.000281,50.1,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2846820306_000001|2846820306|2846820306|552118-592473,96.552,29,1,0,36806,36834,40356,0.000281,50.1,50.44850827634056,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,96.552,29,1,0,39045,39073,42511,0.000281,50.1,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000007585.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_3300045988_183125|3300045988|Ga0495776_172817,96.552,29,1,0,39973,40001,43617,0.000281,50.1,50.37943920948255,Caudoviricetes,High-quality,Porphyromonas,temperate,IMG_VR
GCA_000007585.1@5_6,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,10489,10518,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_014844515.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844515.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844515.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844515.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844515.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844515.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_018141765.1@17_8,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,53235,53206,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_019802725.1@14_7,Riemerella anatipestifer,TemPhD_cluster_54922,100.0,30,0,0,2214,2185,90253,2.92e-07,60.0,53.03424816903593,Caudovirales,Medium-quality,Escherichia coli,temperate,TEMPHD
GCA_019802725.1@14_7,Riemerella anatipestifer,TemPhD_cluster_54229,100.0,30,0,0,76479,76450,99392,2.92e-07,60.0,51.53131036703154,Caudovirales,Medium-quality,Salmonella enterica,temperate,TEMPHD
GCA_019802725.1@14_7,Riemerella anatipestifer,NC_049945.1,100.0,30,0,0,9321,9292,57849,2.92e-07,60.0,50.678490552991406,Caudovirales,High-quality,Escherichia coli,temperate,REFSEQ
GCA_019802725.1@14_7,Riemerella anatipestifer,NC_049923.1,100.0,30,0,0,757,728,56224,2.92e-07,60.0,49.94486340352874,Caudovirales,Medium-quality,Escherichia coli,temperate,REFSEQ
GCA_019802725.1@14_7,Riemerella anatipestifer,NC_028656.1,100.0,30,0,0,33500,33471,65955,2.92e-07,60.0,50.10385869153211,Caudovirales,High-quality,Escherichia coli O157:H7,temperate,REFSEQ
GCA_019802725.1@14_7,Riemerella anatipestifer,Reyes_2015_F23_T2_NODE_16_length_7759_cov_3.260744,100.0,30,0,0,1716,1745,7759,2.92e-07,60.0,48.253640933109935,Caudovirales,Low-quality,Enterobacteriaceae,temperate,GVD
GCA_019802725.1@14_7,Riemerella anatipestifer,TemPhD_cluster_64714,100.0,30,0,0,10190,10219,21123,2.92e-07,60.0,50.087582256308295,Caudovirales,Medium-quality,Escherichia coli,temperate,TEMPHD
GCA_019802725.1@14_7,Riemerella anatipestifer,TemPhD_cluster_54746,100.0,30,0,0,19870,19899,93220,2.92e-07,60.0,53.02617464063506,Caudovirales,Medium-quality,Salmonella enterica,temperate,TEMPHD
GCA_019802725.1@14_7,Riemerella anatipestifer,TemPhD_cluster_46118,100.0,30,0,0,13996,14025,60521,2.92e-07,60.0,51.14918788519688,Caudovirales,Low-quality,Salmonella enterica,temperate,TEMPHD
GCA_019802725.1@14_7,Riemerella anatipestifer,NC_004813.1,100.0,30,0,0,53003,53032,57930,2.92e-07,60.0,50.607629898152936,Caudovirales,High-quality,Escherichia coli,temperate,REFSEQ
GCA_019802725.1@14_8,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_019802725.1@14_9,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_002763785.1@14_1,Prevotella intermedia,SRS105074_a1_ct25563_vs01,100.0,30,0,0,16724,16753,22692,2.92e-07,60.0,48.40913097126741,Caudovirales,Low-quality,Prevotella,virulent,CHVD
GCA_002763785.1@14_1,Prevotella intermedia,SRS022149_a1_ct29891,100.0,30,0,0,36064,36093,52310,2.92e-07,60.0,45.68724909195183,Myoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_002763785.1@14_10,Prevotella intermedia,MGV-GENOME-0317514,100.0,30,0,0,9386,9357,29696,2.92e-07,60.0,43.571524784482754,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,MGV
GCA_002763785.1@14_10,Prevotella intermedia,IMGVR_UViG_3300011976_000131|3300011976|Ga0119798_1000140|28726-78166,100.0,30,0,0,22052,22023,49441,2.92e-07,60.0,42.71353734754556,Caudoviricetes,Medium-quality,Bacteroidaceae,temperate,IMG_VR
GCA_002763785.1@14_14,Prevotella intermedia,MGV-GENOME-0327944,100.0,29,0,0,2326,2354,43218,1.15e-06,58.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_021406735.1@15_2,Porphyromonas gingivalis,IMGVR_UViG_2600255045_000002|2600255045|2600278965|1087-49872,96.552,29,1,0,9083,9111,48786,0.000281,50.1,49.91800926495306,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_2,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,96.552,29,1,0,7549,7577,47811,0.000281,50.1,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_2,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,96.552,29,1,0,40550,40522,43987,0.000281,50.1,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_2,Porphyromonas gingivalis,IMGVR_UViG_2846820306_000001|2846820306|2846820306|552118-592473,96.552,29,1,0,36834,36806,40356,0.000281,50.1,50.44850827634056,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_2,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,96.552,29,1,0,39073,39045,42511,0.000281,50.1,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_2,Porphyromonas gingivalis,IMGVR_UViG_3300045988_183125|3300045988|Ga0495776_172817,96.552,29,1,0,40001,39973,43617,0.000281,50.1,50.37943920948255,Caudoviricetes,High-quality,Porphyromonas,temperate,IMG_VR
GCA_021406735.1@15_7,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,96.667,30,1,0,12839,12810,57171,7.11e-05,52.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_10,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,96.667,30,1,0,44311,44282,57171,7.11e-05,52.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_10,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,96.667,30,1,0,39156,39127,51286,7.11e-05,52.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406735.1@15_3,Porphyromonas gingivalis,MGV-GENOME-0211214,90.0,30,3,0,8622,8651,29957,4.2,36.2,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_000467815.1@14_3,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,29,0,0,7291,7319,43987,1.15e-06,58.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000467815.1@14_3,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,29,0,0,6065,6093,43749,1.15e-06,58.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_900455005.1@5_3,Prevotella intermedia,SRS149720_a1_ct5229,100.0,29,0,0,72209,72237,78562,1.15e-06,58.0,29.42389450370408,Myoviridae,High-quality,Bacteroides,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,MGV-GENOME-0230253,100.0,30,0,0,30245,30216,33365,2.92e-07,60.0,47.3849842649483,Caudovirales,Medium-quality,Bacteroides oleiciplenus,virulent,MGV
GCA_900455005.1@5_7,Prevotella intermedia,IMGVR_UViG_3300045988_176257|3300045988|Ga0495776_028221,100.0,30,0,0,46279,46250,49142,2.92e-07,60.0,42.3283545643238,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_900455005.1@5_7,Prevotella intermedia,uvig_99536,100.0,30,0,0,1989,2018,33323,2.92e-07,60.0,46.66146505416679,Caudovirales,Medium-quality,Prevotella stercorea,virulent,GPD
GCA_900455005.1@5_7,Prevotella intermedia,SRS147178_a1_ct16633_vs1,100.0,30,0,0,7687,7658,13300,2.92e-07,60.0,43.85714285714285,Siphoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,SRS147094_a1_ct19299_vs01,100.0,30,0,0,31079,31050,41389,2.92e-07,60.0,44.27263282514678,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,SRS105100_a1_ct73602_vs01,100.0,30,0,0,30830,30801,33058,2.92e-07,60.0,47.365236856434144,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,SRS104915_a1_ct8085_vs01,100.0,30,0,0,4620,4649,39746,2.92e-07,60.0,43.33517838273034,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,SRS104830_a1_ct32814_vs1,100.0,30,0,0,54098,54069,60148,2.92e-07,60.0,38.16086985435925,Siphoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,SRS104704_a1_ct16072_vs1,100.0,30,0,0,37634,37605,43380,2.92e-07,60.0,44.54817888427847,Myoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_900455005.1@5_7,Prevotella intermedia,SRS050669_a1_ct26560_vs1,100.0,30,0,0,30424,30395,37500,2.92e-07,60.0,45.29866666666666,Siphoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_900157255.1@5_1,Porphyromonas gingivalis,MGV-GENOME-0211214,100.0,30,0,0,11593,11622,29957,2.92e-07,60.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_900157255.1@5_1,Porphyromonas gingivalis,MGV-GENOME-0272237,100.0,30,0,0,1286,1315,35387,2.92e-07,60.0,48.2013168677763,Caudovirales,Medium-quality,Ruminiclostridium siraeum,temperate,MGV
GCA_900157255.1@5_2,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,93.333,30,2,0,10525,10554,57171,0.017,44.1,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_024124965.1@11_16,Riemerella anatipestifer,uvig_556097,100.0,30,0,0,2680,2709,32624,2.92e-07,60.0,40.57442373712604,Caudovirales,High-quality,Ruminococcus E bromii;NA,temperate,GPD
GCA_024124965.1@11_16,Riemerella anatipestifer,MGV-GENOME-0239501,100.0,30,0,0,2251,2280,35153,2.92e-07,60.0,42.30079936278553,Caudovirales,High-quality,Ruminococcus_E,temperate,MGV
GCA_024124965.1@11_16,Riemerella anatipestifer,Moreno-Gallego_2019_ERR2868017_NODE_189_length_5498_cov_28.744259,100.0,30,0,0,1375,1346,5498,2.92e-07,60.0,50.30920334667152,,Not-determined,Neisseriaceae,virulent,GVD
GCA_024124965.1@11_16,Riemerella anatipestifer,MGV-GENOME-0256847,100.0,30,0,0,3125,3154,37904,2.92e-07,60.0,40.70282819755171,Caudovirales,High-quality,Ruminococcus_E,temperate,MGV
GCA_024124965.1@11_16,Riemerella anatipestifer,SRS018656_a1_ct1_vs1,100.0,30,0,0,32175,32146,33945,2.92e-07,60.0,40.577404625128885,Siphoviridae,High-quality,Ruminococcus,temperate,CHVD
GCA_024124965.1@11_16,Riemerella anatipestifer,SAMN05826588_a1_ct2896_vs1,100.0,30,0,0,2149,2178,25223,2.92e-07,60.0,39.98731316655434,Siphoviridae,Medium-quality,Ruminococcus,temperate,CHVD
GCA_024124965.1@11_16,Riemerella anatipestifer,MGV-GENOME-0255888,100.0,30,0,0,2823,2852,37738,2.92e-07,60.0,49.06195346865229,Caudovirales,High-quality,CAG-177,virulent,MGV
GCA_024124965.1@11_16,Riemerella anatipestifer,MGV-GENOME-0364871,100.0,30,0,0,1431,1460,97995,2.92e-07,60.0,44.005306393183325,Caudovirales,High-quality,CAG-177,virulent,MGV
GCA_024124965.1@11_16,Riemerella anatipestifer,MGV-GENOME-0295822,100.0,30,0,0,3029,3058,38753,2.92e-07,60.0,47.748561401697934,Caudovirales,High-quality,CAG-353,temperate,MGV
GCA_024124965.1@11_3,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,3731,3702,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_024124965.1@11_17,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,96.667,30,1,0,35510,35481,38967,7.11e-05,52.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_014844495.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844495.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844495.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844495.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844495.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844495.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_001670785.1@13_7,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001670785.1@13_8,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_021406605.1@13_1,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,54873,54902,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_025629605.1@1_5,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,33,4,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000519165.1@13_2,Prevotella intermedia,MGV-GENOME-0230253,100.0,30,0,0,30216,30245,33365,2.92e-07,60.0,47.3849842649483,Caudovirales,Medium-quality,Bacteroides oleiciplenus,virulent,MGV
GCA_000519165.1@13_2,Prevotella intermedia,IMGVR_UViG_3300045988_176257|3300045988|Ga0495776_028221,100.0,30,0,0,46250,46279,49142,2.92e-07,60.0,42.3283545643238,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_000519165.1@13_2,Prevotella intermedia,uvig_99536,100.0,30,0,0,2018,1989,33323,2.92e-07,60.0,46.66146505416679,Caudovirales,Medium-quality,Prevotella stercorea,virulent,GPD
GCA_000519165.1@13_2,Prevotella intermedia,SRS147178_a1_ct16633_vs1,100.0,30,0,0,7658,7687,13300,2.92e-07,60.0,43.85714285714285,Siphoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_2,Prevotella intermedia,SRS147094_a1_ct19299_vs01,100.0,30,0,0,31050,31079,41389,2.92e-07,60.0,44.27263282514678,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_2,Prevotella intermedia,SRS105100_a1_ct73602_vs01,100.0,30,0,0,30801,30830,33058,2.92e-07,60.0,47.365236856434144,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_2,Prevotella intermedia,SRS104915_a1_ct8085_vs01,100.0,30,0,0,4649,4620,39746,2.92e-07,60.0,43.33517838273034,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_2,Prevotella intermedia,SRS104830_a1_ct32814_vs1,100.0,30,0,0,54069,54098,60148,2.92e-07,60.0,38.16086985435925,Siphoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_2,Prevotella intermedia,SRS104704_a1_ct16072_vs1,100.0,30,0,0,37605,37634,43380,2.92e-07,60.0,44.54817888427847,Myoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_2,Prevotella intermedia,SRS050669_a1_ct26560_vs1,100.0,30,0,0,30395,30424,37500,2.92e-07,60.0,45.29866666666666,Siphoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_000519165.1@13_6,Prevotella intermedia,SRS149720_a1_ct5229,100.0,29,0,0,72237,72209,78562,1.15e-06,58.0,29.42389450370408,Myoviridae,High-quality,Bacteroides,virulent,CHVD
GCA_002762425.1@15_4,Prevotella intermedia,SAMN09781739_a1_ct74613_vs1,93.333,30,2,0,99659,99688,172150,0.017,44.1,32.206796398489686,Siphoviridae,High-quality,Lachnospiraceae,temperate,CHVD
GCA_002762425.1@15_4,Prevotella intermedia,uvig_579220,93.333,30,2,0,59377,59348,64233,0.017,44.1,32.17505020783709,Caudovirales,Low-quality,Agathobacter rectalis;Coprococcus sp1;Roseburia intestinalis,temperate,GPD
GCA_002762425.1@15_2,Prevotella intermedia,Station111_SUR_ALL_assembly_NODE_1204_length_13554_cov_24.368916,93.103,29,2,0,7282,7254,13554,0.069,42.1,25.667699572082043,,Low-quality,Campylobacter jejuni,virulent,GOV2
GCA_001995115.1@8_10,Flavobacterium columnare,SAMEA2737859_b1_ct35_vs2,93.333,30,2,0,71395,71366,77769,0.017,44.1,42.95541925445872,Myoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_001995115.1@8_10,Flavobacterium columnare,MGV-GENOME-0350462,93.333,30,2,0,6492,6521,78023,0.017,44.1,42.9783525370724,Caudovirales,Medium-quality,Prevotella copri,virulent,MGV
GCA_001995115.1@8_2,Flavobacterium columnare,IMGVR_UViG_3300020045_012053|3300020045|Ga0206662_1000191,90.0,30,3,0,6089,6118,49567,4.2,36.2,34.59963282022313,Caudoviricetes,High-quality,Flavobacteriaceae,virulent,IMG_VR
GCA_001670605.1@14_5,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8214,8243,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001670605.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28477,28448,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000331695.1@14_5,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8214,8243,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000331695.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28477,28448,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000768775.1@4_5,Porphyromonas gulae,Station208_SUR_ALL_assembly_NODE_3342_length_14452_cov_214.130652,93.103,29,2,0,9939,9967,14452,0.069,42.1,34.64572377525602,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_001274615.1@16_1,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,93.333,30,2,0,10554,10525,57171,0.017,44.1,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_001274615.1@16_4,Porphyromonas gingivalis,MGV-GENOME-0211214,100.0,30,0,0,11622,11593,29957,2.92e-07,60.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_001274615.1@16_4,Porphyromonas gingivalis,MGV-GENOME-0272237,100.0,30,0,0,1315,1286,35387,2.92e-07,60.0,48.2013168677763,Caudovirales,Medium-quality,Ruminiclostridium siraeum,temperate,MGV
GCA_001274615.1@16_8,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,7262,7233,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_001274615.1@16_9,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,8788,8759,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
